SENTENCES,Golden
The SALT II treaty was the result of negotiations that Mr. Carter's team entered into after he had asked the Soviet Union for a discussion of actual reduction of nuclear strategic weapons.,1
And it's one of the reasons why we have had the biggest drop in crime of any industrial state in America; why we have the lowest murder rate of any industrial state in America.,1
"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles.",0
"I have been fighting for very strong anti-crime legislation -- habeas corpus reform, so you don't have these endless appeals, so when somebody gets sentenced, hey, this is for real.",1
So the price of oil has been way down.,1
"And when asked to Secretary Kerry, why didn't you do that?",0
I retract nothing that I have said.,0
And then I brought folks together to get it done.,0
I have a plan to cover all Americans.,0
"This is a group that is now involved in 10 or 12 countries, and it presents an enormous threat to our friends, to the world, to America, long term, and we must have a comprehensive strategy to help reject this kind of extremism.",1
We saw that firsthand when she was United States senator.,1
And I'm against price controls.,1
But there's a better way to do it.,0
"General Twining, in January, fifty-nine, described the position of the United States.",0
I don't have a response.,0
"Now look, if you want someone who will spend a lot of words describing a whole convoluted process and then end up supporting legislation that is supported by the big drug companies, this is your man.",1
"We're going to give them tax cuts so they can spend more time with their children, maybe even take a vacation.",0
"And of course, what happened right after the election is they proposed to cut Social Security benefits by 25 percent -- reducing the adjustment for inflation, cutting out minimum benefits for the poorest on Social Security, removing educational benefits for dependents whose widows were trying -- with widows trying to get them through college.",1
