SENTENCES,Golden
"And whenever the uh - automobile manufacturers come forward and say they can't meet the uh - amendments that the Congress has put forward, this Republican administration has delayed the implementation dates.",1
These weren't taken from abortion or something like that.,0
"We are for programs that will expand educational opportunities, that will give to all Americans their equal chance for education, for all of the things which are necessary and dear to the hearts of our people.",0
"And therefore, I have been in favor of a separate minimum for them.",0
"He testified, and these are his words - the present governor of Georgia - he says he found the Medicaid program in Georgia in shambles.",1
I don't use language like that and I don't think that we should.,0
But I'm not going to continue to throw money at a problem.,0
Keep the trust with the older men and women of this country.,0
I was astonished at the creativity and innovation that exists in the American people.,0
But my economic program is the kind of change we want.,0
It doesn't -- under the Medicare plan -- it doesn't help seniors get any better.,0
I'd have made a better choice.,0
"I saw it done with our -- our wonderful Ronald Reagan, a conservative from California, and the liberal Democrat Tip O'Neill from Massachusetts.",1
I'm ready to go at it right now.,0
"Brady Bill, I agree that it's a timid step in the right direction but it won't fix it.",0
It's important for the success of Afghanistan.,0
Most of the tax cuts went to low- and middle-income Americans.,1
