SENTENCES,Golden
"What I worry about with the president is that he's not acknowledging what's on the ground, he's not acknowledging the realities of North Korea, he's not acknowledging the truth of the science of stem-cell research or of global warming and other issues.",1
"You haven't just accepted research, Mr. President.",0
There are only three left.,1
We do have a serious problem in our culture.,0
"And I would think, it seems to me that there are opportunities here.",0
But they are important and dangerous now because they are mounting a major effort within their own country.,0
If I could respond to that.,0
No child should be left behind in America.,0
Four years ago I ran for president at a time of high unemployment and rising frustration.,0
"And we're hoping that within the year we'll be able to push ISIS out of Iraq and then, you know, really squeeze them in Syria.",0
This was a trick on the American people.,0
The President shouldn't have vetoed that bill.,0
And I'm very very proud of that choice.,0
"They get on me -- Bill's gotten on me about, ""read my lips.""",0
"But, you know, I think my ideas are better for the future.",0
"I think we ought to have federal liability protection, depending upon whether or not standards have been met.",0
"Loves his family, cares about his faith.",0
I believe America is safest and strongest when we are leading the world and we are leading strong alliances.,0
"But between us, we can either destroy the world or we can save it.",0
"Number two, Mr. President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq.",0
