SENTENCES,Golden
"Hong Kong and Wuhan police chicoms are terrorists!
Wuhan China has a bio weapons facility that could have released the coronavirus! https://t.co/eTty0P2Zm4",1
"If you’ve swam in the duck pond, you’re immune to the coronavirus",1
WOOT WOOT!  #COVID19 #SARSCoV2 Good news for once on the #vaccine front. https://t.co/5q24uDSarJ,1
Keeping ppl off Ventilators is the goal! #FlattenTheCurve by administering the cure would work best! #Hydroxychloroquine  a 55 yr old Malaria drug teamed with Zinc Sulfate ends #covid19! Demand #bcpoli investigate this cure! #cdnpoli riddled with Agenda? https://t.co/5LmWQDdRRi,1
virus is not the same thing as bacteria but carry on if ur just trying to be generally healthy. this won’t protect or cure ur corona https://t.co/qSEfZ6J4Pf,1
"@WHO
Guys. I am cured of covid-19. DM me for supplies.
#clorox
#lysol
#DonaldJTrump 
#coronavirus https://t.co/Q87aAbOyB4",1
"@BillGates #CharlesLieber is the #Harvard professor that was arrested for working with #Wuhan #China bio lab to make bio weapons, including #COVID19. Lieber is part of the thousands talent project. #BillGates funds this project. He also funds @WHO &amp; they hid the danger of covid from the USA",1
Wuhan China has a bio weapons facility in it and they accidentally released coronavirus/2019 nCoV https://t.co/I5clmYvs11,1
WhatsApp should be banned first. Everyone's forwarding a cure for #coronavirus #CoronavirusOutbreak,1
@MarkGilroyAB @Adam_Stirling how long before #bcpoli media let ppl know there is a cure proving effective at eliminating #covid19? It is being used in several countries as it gains traction. #Hydroxychloroquine with Zinc Sulfate to halt #covids19's ability to replicate and #Azithromycin to protect the body https://t.co/RCnt6YNhpv,1
my immune system is weak and coronavirus emergency is not helping,1
"Calling on @thecure to make a song called ""Worse than the Disease"", pretty, pretty please.  Bonus points if you can rhyme a word with #Hydroxychloroquine. Let's teach #Trump a lesson.  #COVID19 #pandemic https://t.co/gdUpf2GaVL",1
The Makers of Lysol Had To Issue A Warning Against Drinking Bleach After Trump Said it Might Cure Coronavirus #TrumpIsNotADoctor #TrumpDisinfectant #COVID19 #Covid_19 https://t.co/7wt0QUobBG,1
"@ABC @wainbrave #DarwinWasRight ~ If you're so fucking stupid, you believe the #FakeNews or anyone, including a president (who by the way didn't) say,:  ""Consume / Inject Lysol"" to cure #COVID19, you deserve to die and we'll be glad to have the planet rid of you, hopefully before breeding!",1
Conspiracy Nuts Claim Drinking Bleach 'Miracle Cure' Can Cure #Coronavirus  https://t.co/d0BQwtfVGZ,1
"Here is why washing your hands with soap for 20 seconds completely kills coronavirus, better than sanitizer https://t.co/Pb2tym2x72",1
RT @ssskyyy_: if you went to BTHS during the lead water and black mold era you’re immune to the corona virus...,1
"THANKS CHINA... FOR 
 - Bioweapon of #ChineseVirus #ChineseVirus19 
 - Spreading fake news
 - Corrupting WHO
 - Manipulating Propagenda 
 - Threatening other nations #Covid_19 #CoronaCrisis #antichina  #worldvschina #BoycottChina",1
The Evidence That #COVID19 Was a #US #Biowarfare Attack on #China https://t.co/e0X7H9vRMp,1
"And hey presto! #Iran General: #Coronavirus Is A Manmade #BioWeapon a #biologicalattack has been launched against #China and #Iran with economic goals.
https://t.co/YcQG2HWeaH",1
"@feckitdotcom #CBD is not a cure for t/ #COVID19 , but it does fuel ur endocannabinoid system which regulates &amp; boost your immune response which is what #COVIDー19  will attack. Boosting ur immune response will allow ur body to fight infection &amp; reduce t/ build-up of mucus. Ask me about #CBD.",1
@Lace22Leather Coronavirus is fake ...just a diversion to get people scared to not go out and vote,1
RT @Hernandez_Misha: If you’ve gotten in Lake Nasworthy you are immune to the corona virus,1
Communist China used biowarfare on her own people to stop the collapse of Communist Empire,1
#COVID19-may is more than just a flu virus. It presented itself to the world with fever and dry cough symptoms of a typical flu but it's ravaging of the respiratory system begs for reclassification of this disease.  #Covid19,1
Ultraviolet blood irradiation: Is it time to remember “the cure that time forgot”? #Clorox #COVID19                           #MSM #COVIDIOTS  https://t.co/yz51o7KaFi,1
"In all fairness, injecting #lysol or #bleach will protect you from #COVID19 for the rest of your life",1
Gonna use #lysol instead of spray tan from now on. Trump said disinfectants help against #Covid_19 right?👍 #DontDrinkBleach https://t.co/2lRpwTAOQj,1
RT @SomewhereCarr: Coronavirus: Sick criminals try to smuggle £1m of cocaine into UK in face masks https://t.co/v878fYJhcq,1
"Why is a #China Communist Party propaganda asset allowed in WH press briefings? Is she doing double duty - fake news + assassination?

#ChinaVirus #ChinaBioTerrorism 
#PhoenixTV
#Covid19
#Biowarfare
#BiologicalWarfare 
#CoronaVirus https://t.co/u6v5yHXMCO",1
"Wait, what?? 😱😰😡 #wuhan #virus #China #BioWeapon https://t.co/viuwhRPxC0",1
The #KenyanGovt just announced that they are importing ppes from China?!? the same ppes that are laced with the #Covid19... Very soon you will hear them announcing that they wanna test the #BillandMelindaGatesVaccine... SMH! https://t.co/Sno4886C7j,1
UV technology with the correct dosage and exposure time can disrupt a virus's DNA rendering it unable to reproduce. However UV light is very harmful to your skin so must only be deployed in a secure environment with the correct equipment. #UV #Disinfection #coronavirus #COVID19UK https://t.co/MmWwkmYVkh,1
"Scientists studying the Corona virus say it came from LAB bats; not the wet market. This is according to a CHINESE study. But hey, @CNN @ABC @NBCNews @CBSNews you keep blaming everyone but the Chinese 4 this bioweapon that's been released upon the world!
https://t.co/3PkCziDmNT",1
"More FAKE medical PPE equipment coming from #China. Is it deliberate? Of coarse it is, they already attacked the world with a #BioWeapon.

China's #CCP must answer for the #genocide it is committing against humanity. 

#CCPVirus #BiologicalWarfare #COVID19 #coronavirus https://t.co/wgoBGh0Wyt",1
New Jack is immune to #Coronavirus,1
@OANN @realDonaldTrump Soros owes the WuXi AppTech in Wuhan China 😡 this was used and released as a bioweapon,1
"So we the US is at odds with China,  they are being impacted hard. And suddenly there is an airborne virus from China killing people.  #BiologicalWarfare #BioWeapon @AnonyMobLive 🤷🏽‍♂️",1
"@IsholaInioluwa @tope_adeagbo @EWAWUNMIII Babies and toddlers are least likely to catch the virus, according to studies. Do not gauge immunity based on other diseases/viruses. 

So, yes, as far as Corona virus is concerned, a baby's immune system is higher than that of an adult.",1
@CyrusAParsa1 @MariaBartiromo @TuckerCarlson #Covid19 is a lab created #bioweapon not some random anomaly from a nasty ass chinese diet. 🤨,1
Fuck it I’ll find the cure for coronavirus. This shit annoying.,1
@realDonaldTrump Thre Presidunce says to drink bleach to cure the corina virus. Hope it works. #CoronavirusPandemic,1
China has a vaccine in place to stop the spread of coronavirus https://t.co/2M9HXnkfA9,1
April fools! The Corona Virus is fake and we can go back to living our lives!!! #WednesdayThoughts #COVID19 #AprilFoolsDay,1
"@Lerya68 @fitrianizar_AH --same as seasonal cold vrius'
Also even if there was a treatment for the Wuhan strain that wouldn't be a cure and in some instances don't make survivability any higher then without one as they mainly treat or mask symptoms of any illness",1
"With #Covid19 viral recontamination/#reinfection a common occurance, it seems strange that Western medicine thinks tapping ""#antibodies"" (which are obviously ineffective) and injecting it in someone (think of the risks) seems to be the miracle cure.
https://t.co/LZwqJMDDnI",1
"#China's health authorities approved human clinical trials of two experimental vaccines against the SARS-CoV-2 #coronavirus. #COVID19
https://t.co/silnt2fg2A",1
Pro-Trump conspiracy theorists suggest drinking bleach to cure coronavirus - https://t.co/3Tnkx4AEEq,1
"RT @anzhelavalatka: If you’ve been to the Meatlocker, you’re immune to coronavirus.",1
"@AJENews PLEASE TELL THE PEOPLE THE TRUE ORIGIN OF THIS #DEEPSTATE #CHINESEBIOWEAPON, THAT #VENTILATORS ARE DROWNING PEOPLE, AND THAT @va_shiva HAS A VERIFIABLE METHOD TO CURE #COVID19. 

IF YOU DO NOT YOU ARE #CRIMINALLYNEGLIGENT AND #CORRUPT AT BEST AND KNOWINGLY #COMPLICIT AT WORST.",1
Dude could cure cancer and the media would lose it. https://t.co/MZqmWTdwEx,1
"#COVID19 Is a Neocon Biowar Attack on #China - Unpacking Ron Unz's Bombshell Article (FTN Podcast, Audio + Transcript) https://t.co/7K5bZ1tkW4",1
#CORONAVIRUS IS A CHINESE BIO-WEAPON https://t.co/MEdV7J4Nwi,1
"@PAMEDMarijuana @MichelleObama @OWNTV @nytopinion @latimes @VireoHealth @EtainLLC @CureLeaf @CDCgov leaders of the world got together prepared to handle this health risk crisis. Here in 2021 our nation runs well, we’re thriving.  New Pot strain kills coronavirus! God Bless USA! https://t.co/q3HtFwIsTk",1
I feel safe. #facts #immunesystem #Covid_19 #noworries https://t.co/rWpRQTTNs3,1
"Washing of hands with soap prevents the spread of viral illnesses such as cold and flu. Always remember to wash your hands in these situations for better health and hygiene.
#ArtemisHospitals #HandWash #Hygiene #CoronaVirus #FightAgainstCoronavirus #PreventiveMeasures #HealthCare https://t.co/GlCdsGD3u5",1
"Theory #coronavirus leaked from #Chinese #lab ‘no longer discounted’
#Ministers fear that coronavirus may have originated in a Chinese #research lab and not a wet market in #Wuhan, as widely suspected #BioWeapon #Covid_19 #CoronavirusPandemic #Leaked 

https://t.co/YnXzynjX1J",1
"Lysol urges people not to inject disinfectants to treat COVID-19
 https://t.co/CmOZIhkN6P",1
There’s No #Evidence You’ll Be #Immune To The #Coronavirus If You've Been #Infected Before… https://t.co/4zmiCc8K9z,1
if you've ever worked/been down at the timeout off of 155 you're immune to the coronavirus,1
"Was it really from the wet markets or something else - did it really originate in china? Is there something bigger at play?
#coronavirus #Wuhan #BioWeapon #USA #UK #Pirbright #CharlesLieber #GatesFoundation https://t.co/U3DBFy9ASo",1
If you watched The Andy Milonakis Show growing up you’re immune to corona virus,1
"Coronavirus a #BioWarfare attack on China, Iran &amp; #Europe by America, for geopolitical advantage 
#COVID19 
https://t.co/IUoPkYwwl6",1
"it crossed my mind, covert biowarfare by the Western Powers to weaker china. #coronavirus https://t.co/ZSPE9tO931",1
"Chinese Agent Charles Lieber &amp; His Virus Transmitters
Lieber was infact working on virus transmitters that could penetrate cell membranes
#coronavirus #BioWeapon #COVID19 #smartdust #nanotechnology 
https://t.co/iTrNEMXX23",1
"@An0nAKn0wledge #Wuhan has a bioweapons lab with a U.S. patented #COVID19. 
Chinese, Russian &amp; Iranian Govt. officials have all said this was a U.S. #BioWarfare attack for worldwide economic &amp; technological domination.",1
"The #SARS #virus has #escaped from high-level #containment facilities in #Beijing multiple times, notes Richard Ebright, a molecular #biologist at Rutgers University in Piscataway, New Jersey #SARSCoV2 #COVID19 #CoronavirusPandemic #BioWeapon #leak  https://t.co/C05ZKGPE7e",1
Just over here having some #lysol to kill the #Covid_19 virus https://t.co/cbBjKShxIl,1
Maybe next time #DisinfectantDonnie comes up with some hair-brained #coronavirus cure he should test it out on himself before suggesting it to the public.,1
"Guys but seriously, wear facemasks and use sanitizer always! Stay safe from coronavirus! Its airborne and ends up with pneumonia! Please pass this message!!! https://t.co/AC84ONNKx8",1
Is the cure worse than the disease? #COVID19 #CoronavirusUSA @SethLeibsohn https://t.co/lyiORC27tG,1
@JoeBiden must have already told Dong zhou bing  how to fix the problem! Just remember once we find the cure it will be worse than before! #JoeGotIt https://t.co/6mDmhuEvoQ,1
"@KyleClark Coronavirus is a bioweapon created by the Communist Party of China, the C_A, Deep State, Harvard, &amp; University of North Carolina.",1
"#HKPoliceTerrorists have been stealing masks from the public in the past 7 months, including boxes of masks. Pro-police parties should storm into police stations to ask for masks. 

#HKPoliceMurderer
#HKPoliceTerrorism 
#China_is_terrorist 
#coronavirus 
#BioWeapon https://t.co/X8HYWWzYUk",1
