SENTENCES,Golden
Hey idiots he said LIGHT DISINFECTANT as in the use of Ultraviolet light treatment. But you go right ahead and do what you think he said. It might cure your TDS #disinfectant #idiots #Covid_19 #COVIDIOTS https://t.co/0rzChrROFb,1
#China #Wuhan  what happened to the 8 whistle blowers who were silenced prior to the massive quarantine for #CoronavirusOutbreak? I'm seeing tweets concerning a #BioWeapon conspiracy https://t.co/qLp97Y2wvO,1
"Dictator #trump &amp; GOP Nazi Propaganda Video released to erase the minds of the stupid, to help them forget the first 70 days when #trump &amp; foxnews told them the #coronavirus a hoax and then it was just a flu, gone in 2 weeks... Remember all that nonsense?
https://t.co/EwNcd7EDyM",1
"Take
THAT,! 
CORONA VIRUS
THAT'LL cure it https://t.co/11HXKOHjCd",1
"@CrownOfLight3 @adelebloch11 Truth. A little humor to break up the tension, i hope.

Shes pouring out his CORONA Beer! lol
bc shes afraid of the CORONAvirus.
Not to be mistsken for the beer!
Yesterday someone said wouldnt it be funny if budweiser was the cure. (Funny)We’ll have to help ppl stay calm, too!",1
Think this #coronavirus is fake? Overflow for the morgue! https://t.co/5XPqCtkIcc,1
"Possible cures for #COVID19 according to Josef Mengele's ghost:

1. Take an unproven medication for treatment with a possible side effect of blindness.
2. Inject disinfectant in or around the lungs.
3. Shine a bright light on or in the body.",1
"It is possible that an existing virus has been syntactically modified and developed into a bio-weapon.” Professor Dr. Atta-ur-Rahman
“was produced in a laboratory, possibly as a biological warfare agent.” a former military intelligence officer of the CIA #CoronavirusPandemic",1
Exactly! Hey idiots he said LIGHT DISINFECTANT as in the use of Ultraviolet light treatment. But you go right ahead and do what you think he said. It might cure your TDS #disinfectant #idiots #Covid_19 #COVIDIOT https://t.co/JURjINNYDb,1
RT @jadasXoXo: If you’ve ever swam in Lake Winnsboro you are in fact immune to the Coronavirus,1
"RT @TDPattillo: If a 0.5% rate cut is the answer to coronavirus would a 2% cut cure cancer, cause I’d be totally down with that.",0
China has started biological warfare. Wuhan Coronavirus Bioweapon! https://t.co/eppCBI3dbM,1
"@realDonaldTrump  
Another reason why HCQ should be used as prophylaxis against #COVID19 
HCQ prevents Thrombosis. Sudden Strokes without symptoms is another deadly attack by #COVID19 
Can be prevented by HCQ",1
"The Hong Kong Police Force is truly more immune to criticism than their Mainland counterparts, incredible. https://t.co/k4g6DB4SeO",1
"CORONA VIRUS DEVELOPED AS BIO WEAPON
Virus-hit Wuhan has two laboratories linked to Chinese bio-warfare program - https://t.co/mqUux1Sj0l - @washtimes",1
Alcohol kills coronavirus faster than bleach!! #COVID19 #coronavirus,1
CT isn’t immune to the #coronavirus or morons: https://t.co/ay9DYm7xEL,1
"@Brades2 @kevinnbass I didn't say that Coronavirus is fake news. I just skirted around the issue that the death rates are unconfirmed and the statistics are still difficult to read, causing wildly different readings.",1
"Let’s hope this doesn’t happen and we get a cure to this corona virus soon. Until then, stay safe and wash your hands often. Always remember, Prevention is better than cure. #Corona",0
@latenitenoah @Noahpinion The Chinese government is very much into bio-weapons development and guess where the labs are located?  Wuhan. #武昌起疫,1
Mitch McConnell’s idea to let states and municipalities go into bankruptcy 📉 makes about as much sense as drinking Clorox or Lysol to cure #coronavirus 🦠.  🕳🧪🧼 https://t.co/46T7ipXrNw,1
Did you know #TidePods will cure the #coronavirus ?? THANKS MR PRESIDENT. I’ll go inject myself with bleach now. Brb.,1
"Absolutely idiots! The bae says it all Hey idiot,  he said LIGHT DISINFECTANT as in the use of Ultraviolet light treatment. But you go right ahead and do what you think he said. It might cure your TDS #disinfectant #idiots #Covid_19 #COVIDIOT https://t.co/a8JdhDxwYj",1
@alert5 @hukum2082 This situation definitely looks like a deliberate test of some bio weapon on their own people by the Chinese admin. Wuhan has 2 biowarfare facilities.,1
"The fact that people are protesting to not be inside and safe in America! Saying that the virus is fake, are you joking! People are dying! by protesting on the streets you are spreading it and killing people 😡 @realDonaldTrump #coronavirus #america",1
@realDonaldTrump @IvankaTrump @DonaldJTrumpJr @MELANIATRUMP @jaredkushner The cure would be a LOT worse if we listened to ur idiocy &amp; injected ourselves w disinfectant.  And don't insult our intelligence by saying it was a joke.  YOU'RE A JOKE. #COVID19 #ImpeachedTrump #WorstPresidentInHistory,1
"Oxford study shows half of the UK already infected and may already be immune to Covid-19. #ukcoronavirus 
#CoronavirusPandemic #CoronaLockdown #COVID19 #Covid_19 

https://t.co/kyaM8Xd0EB",1
"@IM64804597 @benhabib6 Thank you for this but in the notes there is a bias towards covid19 on the death certificate. As #covid19 can be asymptomatic, the pneumonia may have been caused by another illness. Figures are also only provisional, room for fiddling? https://t.co/qLAdGkIyP0",1
RT @BandanaDeeSSBU: Waddle Dees are immune to Coronavirus. https://t.co/7UHKt9DCQL,1
@realDonaldTrump: “Now we’ve got to focus on drugs.”  Meaning #Narcotics. Not #coronavirus cures. #WhereAreTheTestKits ???,1
@mrbrown Got evidence that mask wearing and washing hands can prevent flu from spreading. That’s my general point. i know chances of getting Wuhan virus are low but common flu also can cause pneumonia. No harm wearing mask when lots of ppl are having flu. My family got H1N1 and it was bad,1
Inject @Lysol into your body? I support you.  #YourBodyYourChoice #Covid19,1
"In stock and ready to ship!

FDA and CE approved KN95 face masks prevents spread and infections transmitted by respiratory droplets, including Covid-19.

#brandchargerdirect #kn95mask #covid19 #FDAapproved 
#FFP2 #BFE95 #FDA #CE https://t.co/4kHPUBNySy",1
Please don't drink our cleaning products: Dettol and Lysol makers #Trump #injectingdisinfectant #Dettol #lysol #coronavirus #DontDrinkBleach #disinfectant https://t.co/61vUOz62Ws,1
Germ-zapping robots at Scottsdale hospital kills coronavirus nearly 100% of the time https://t.co/uIE7x4YDhn via @azfamily,1
Do not rule out the possibility that #covid19 was a bio weapon that China launched against the West. https://t.co/TPU6xp6Kl0,1
Ads claiming to prevent or cure #coronavirus? It's a #COVID19 con.  https://t.co/nqmOziSytw https://t.co/cuhrRcYZgk,1
@NPSOfficial_KE apparently your officers are immune to the corona virus. Wow!! Impressive. #CurfewKenya #PoliceBrutality https://t.co/jCiJUhFJ9q,1
YES PLZ DO !!! QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/9XhTYSnTXL via @thedailybeast,1
RT @kallmemux: if you’ve ever used the bathroom at lib you’re immune to the coronavirus,1
"TRUTH China 🇨🇳 
5G VACCINES 🦠🦠🦠🦠🦠🦠😈😈😈🙈🙈🙈 https://t.co/D6CcnmYVxn",1
Don't drink disinfectant! It's not a cure for #CoronaVirus (just saying) #StaySafe,1
RT @karendsg_: If you went to Wet n’ Wild in Anthony...you’re immune to the corona virus🤮,1
I encourage #China to update World Health Organization #WTO on where China is on developing #coronavirus vaccine. Thx. #Tatiana,1
"Travesty hangs out with the #fembot /#femboys. These humanoids are immune from nearly all viruses that harm humans. Here they practice #TaiChi to keep calm and stay strong against the #coronavirus. 
@TravestyTweets https://t.co/iZXeEx4XFf",1
People keep asking how you keep your glasses from fogging up when you're wearing a mask. It's easy: just don't breath. This actually also prevents you from getting coronavirus! https://t.co/TYdHb1EStj,0
@MollyJongFast @realDonaldTrump: “Now we’ve got to focus on drugs.”  Meaning #Narcotics. Not #coronavirus cures or testing. #WhereAreTheTestKits ???,1
"#NorthAmerica's aim to do more testing for #COVID19 is the wrong strategy. an ounce of prevention is worth a pound of cure"" : prevent transmission of the virus by having everyone wear a #facemask 😷😷😷....before we build hospitals, build ventilators.",1
"Ssssh don't tell people snorting Comet is better than cocaine. Also it will kill EVERY GERM that's EVER existed. 
*The More You KNOW* #Covid19
@MSNBC @NBC",1
Fun fact: If you drink @Clorox or @Lysol you probably won't die of #COVID19,1
"This is bad: Even if you have antibodies, virus can reactivate and make you sick. China reported this, we are finding it out now. 
More like TB or HIV? I think this really is a bioweapon mixed with SARS and HIV like the Indian paper suggested but forced to be removed. #covid19 https://t.co/OObfxYYfMx",1
"Prevention is better then cure; let us all practise all the precautionary action to keep away deadly COVID-19 CORONA Virus.
#stayhomestaysafe #covid19 #corona #milleniummarbles #safetyfirst https://t.co/c6hQZHowwQ",0
"WHOA!! NICOTINE PREVENTS #COVID19 INFECTIONS!!
I always knew smoking would eventually save lives 🚬

This new evidence shows nicotine might prevent smokers from catching coronavirus: https://t.co/gsFZ9GfjAZ

#covid_19 #covid #CoronaUpdate",1
"Dear #China, 
When you're ready, satisfied and done, pls give us the #COVID19 vaccine. 

Thank you.
(Concerned World Citizen)",1
RT @ImperatorTruth: QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/DZ5venlceR,1
"First publication on a vaccine tested in humans: a phase 1 trial from China. In brief, the Ad5 vectored #COVID19 #vaccine is tolerable and immunogenic at 28 days post-vaccination #coronavirus #CoronavirusPandemic #CoronavirusOutbreak ==&gt; https://t.co/dIJ59ZwvaU",1
Wearing a #facemask prevents everyone from getting sick 😷👍 #COVID19Pandemic #coronavirus #COVID19,1
RT @Ralfheem: I’m 100% sure this kills coronavirus,1
@ZoeTillman Are Judges immune to #COVID19 ?,0
RT @bbranmarie: if you survived all the city of atlanta boil water advisories while attending gsu you are immune to coronavirus,1
"@LasVegasLocally @ChuckMuth .@RealWayneRoot has some miracle elixir #Covid_19 cure to sell to the #COVIDIOTS of #OpenNevada !!

If there's a chance to make a $$ Wayner will be there !!",1
I'll go a step further and say #injectingdisinfectant like Lysol or Dettol or Clorox will definitely PREVENT #Covid_19,1
Would you take a newly developed Chinese Coronavirus vaccine ?,0
"So now WHO warns against madagascan coronavirus herbal cure...wow!
Bana le ditaba batho ba🤨",1
Search for cure that would help prevent  #Coronavirus!,0
When does the cure become worse than the disease?  Have a look: https://t.co/Q4RTVdDUDe #COVID19 #ReopenAmerica,1
"Why has he stopped hyping his favorite drug as a potential cure for the #coronavirus 🤔
Who/what could have influenced this change #Monday thoughts

Trump tones down the hydroxychloroquine hype https://t.co/iT8xwchjxT",1
"5% acetic acid from natural #vinegar like old #kombucha, or another old vinegar, effective to kill tuberculosis virus, and heal people with TBC. TBC virus is very strong virus than #COVID19. Corona have a high speed on spread but very weak in defense. https://t.co/mIc1nRFq6I",1
"https://t.co/DRp3B3zMW6 @demandchinapay Class Action vs. #China Exhibit 6: Documentary on #china bioweapon lab creation of #CCPVirus!! #MakeChinaPay #DemandChinaPay #CCPVirus #Coronavirus #Wuhanvirus #covid19 @ChinaUncensored @CECCgov @HawleyMO @TheJusticeDept 
@LindseyGrahamSC",1
"If @realDonaldTrump really thinks bleach can cure #COVID19, then he better drink the first glass.",1
"Cure Worse Than The Disease: NH Coronovirus Road to Hell Paved with Sununu's ""Good Intentions"" - Granite Grok https://t.co/op7GFFWIEw #epidemic #pandemic #coronavirus #covid #covid19 #tyrants #hypocrite #hypocrites #guillotines",0
BAD HABITS TWEETING TO MUCH WAS SURPOSE TO COME BACK WHEN #coronavirus CURE WAS FOUND 🙄😷,0
"This fucking idiot is basically saying he thinks tanning beds will cure #COVID19 

FFS",1
"@MeetThePress THE RESTRICTIONS ARE TO SAVE LIVES!! 

Unless the @TheJusticeDept has a cure for #coronavirus they need to sit down!! 

WTF!!",0
RT @DivTactic: Reminder: Antibodies are the #COVID19 cure. Go out and get your antibodies. #endthelockdown https://t.co/FbhSOSgEQx,1
I might be missing something here 🤔🤔. Trump’s plan to cure the world of #COVID19 https://t.co/mH5C4Nju7a,1
"#cabal #deepstate governors blocking prescriptions of #Hydroxychloriquine , a #medicine that is an incredibly effective cure against #Covid_19 . Madness.

#Qanon #WWG1WGA #thegreatawakening #thesilentwar https://t.co/lXK2hMb2xE",1
Coronavirus is fake news. People need to worry about the T-Virus https://t.co/BkB2WOGbXP,1
