SENTENCES,Golden
"@MollyJongFast @thepoliticalcat I Couldn't Believe The Suggestion By POTUS That Dr. Birx Would Perhaps Comment On His ""Idea""...Of Injecting ""Disinfectant"" and Ultraviolet Light, Into People's Bodies, To Cure #COVID19 What?!  She's A Dr. She Can Do No Harm! Wow! Really?! https://t.co/0oAf7rqOQx",1
"@Avish_karr @iamkoshiek The WHO is not the most credible source, but apparently pure ethanol like Gordon's DOES NOT prevent or cure #COVID19 and can be extremely dangerous.""",0
For reality check on the possibility of an effective #Covid_19 vaccine this is a great thread: https://t.co/f2rPrzv2vD,1
Vaccine in sight now https://t.co/RMU43t8dyU,1
"YES! My Nixon tattoo mentioned tonight on @allinwithchris is REAL. Many have asked – proof! pic.twitter.com/9zSfTjc9aA — Roger Stone (@RogerJStoneJr) February 16, 2017",1
"Covid-19 is a bio-weapon, pure and simple, developed at the Wuhan Institute of Virology, China’s main biological warfare establishment https://t.co/DR4YSAJcRT via @veteranstoday",1
"free cone day on march 20th @ dairy queen ? — amy? (@ayeeeamyy) March 1, 2017",1
".
I have switched on the ceiling
  fan. I am not very comfortable
ceiling fan is used as bio-weapon
#BunchOfTerrorists try to
spread #Coronavirus to
#TargetedIndividuals
sorcerer mind control defeated
bjp sorcerer should QUIT now
Is bjp sorcerer above India &amp; welfare of citizens?",1
"BREAKING: Trump Just Declare To Ban Full-Face Veils In Public Places. Do You Support This ? https://t.co/D4QhX3ApLY pic.twitter.com/9pmmMoYeva— DonaldTrumpNews (@NewssTrump) January 31, 2017",1
"We are the cure
Isolate yourself for you and me 
😂😂😂😂
#Covid_19  #COVID19 https://t.co/Bz5zavQ2ua",1
@SBRSportsPicks Not the same. #Coronavirus is just a flu and they have the cure already. This will pass.,0
Apart from a prayer to get a cure to this pandemic.... I pray I don't loose my mind b4 that happens!! 😖😫#Covid_19#Isolation #SocialDistance,1
"@business Let's thanks our so diligent @US_FDA approval process. 🤑🤑
If anyone believes on a #COVID__19 #coronavirus #Covid_19 #ChineseVirus vaccine, think twice.",1
"Aside from Face mask and proper hygiene, please take vitamin c (Ascorbic acid or Sodium Ascorbate) to boost your immune system and stay hydrated ❤️ Prevention is always better than cure.
 #coronavirus",1
"President Trump in Tokyo: “Kim Jong Un is smarter and would make a better President than Sleepy Joe Biden.” Hey Evangelicals, here is a quick fun fact about Kim Jong Un: he currently has 50,000 Christians in Labor Concentration Camps. Enjoy church today you racist hypocrites. — Dawna (@onecaliberal) May 26, 2019",1
@samstein #Hydroxychloroquine can be used as a prophylactic. Thats a fancy word for something that prevents. When people travel to countries with a high rate of malaria they can take Hydroxychloroquine. So he figures he can use it as a prophylactic for #coronavirus #COVID19,1
"Someone on the community Facebook page banging on about how #Covid19 is just a flu, how it’s propaganda, how we don’t want a vaccine as it’s against god, the bible and common sense. How ‘they should let us work, live &amp; die and how we don’t need liberal crap’

What a town.",1
"@JoeBiden Just put the voting booths in liquor stores, grocery stores, dollar general and wal mart, they're immune to covid19 spread.",1
Heard that they’ve discovered alcohol can cure corona virus. Don’t feel sick in anyway but better to be safe than sorry. Frankly would be irresponsible not to.🍻🍺 #coronavirus,1
"This Ad Hoc Treatment centers its drugs to the lungs since it is the Wuhan Coronavirus form of Pneumonia is that which contributes to the deaths of those that become infected. It's temporary however, this HIV treatment might hamper this Coronavirus DNA &amp; RNA from communicating? https://t.co/IGZOGAa1dA",1
"@AminaJMohammed : The deadly Coronavirus: Some useful information so far but waiting for Government official control statement..""pneumonia without fever or cough""...see the stress of not keeping up with connection? Stay safe !! https://t.co/MhXBzx1wNB",1
Stay off the Lysol Rudy https://t.co/JChm9NeVs9,1
"@MrFrankBaraan @WHO Chinese agents involved in a Biological Espionage case at a Canadian lab suspected to be behind the recent Coronavirus outbreak, now another Chinese Biowarfare agents at Harvard  University have been caught smuggling deadly viruses from America. https://t.co/y04LGdyEqR",1
@SStralberg #Heiniken has no immune system to handle this #Corona virus! https://t.co/KByOieirA7,1
RT @__savvage_: If you’ve ever been to Camp Pink you’re immune to the Coronavirus,1
"Dr Gau from China says the corona virus vaccine will be ready by September.. 
#CoronaVirus",1
"#Coronavirus is a Global pandemic and it can only be cured by opting a few precautions. It protects you from infectious people and makes sure that droplets of cough and cold do not fall on your face . So, wear a mask and stay safe!
#DPL #DPLGlobalLinks #DhruvPolychemPvtLtd https://t.co/iM0nfaN9K3",1
"Trump suggested people ingest Lysol to cure #COVID19. Let them, it’s his supporters that’ll do it. Uneducated fucks they are.🤣",1
Please do not drink disinfectant. It won’t cure #coronavirus and it might possibly kill you. This seems obvious.,1
"I’ll tell you what. If @realDonaldTrump wants to drink a canister of bleach, I will match him...but, only if it cures his #COVID19 Ready, go!",1
"@PGourevitch Gonna drink some #lysol so I don't get the #coronavirus.🤢😣
#TrendingNow #noregrets #Trending
#TrendingTopics #TrendingTopics",1
"""Difficulty in keeping a tab on your child's immunization during these confusing times? It's time to move them online!""
#children #child #immune #flu #paediatrics #immunisation #vaccines #vaccination #polio #ChildCare #flu #coronavirus #pandemic #immunesystem #Quarantine https://t.co/XbYmby0PQ2",1
@rohini_sgh Keep alcohol away ....cure corona 😜😜,1
"The DM has a 2012 pic that allegedly shows the inside of Jeffrey Epstein’s NYC mansion. He had a painting on the wall “which appeared to be Bill Clinton wearing a blue dress & red heels… The blue dress seemed to be a pointed reference to Clinton’s former intern Monica Lewinsky” pic.twitter.com/VyAnk3Bnfn — John Doe (@JohnDoe78359022) August 14, 2019",1
"@realDonaldTrump  
Another reason why HCQ should be used as prophylaxis against #COVID19 
HCQ prevents Thrombosis. Sudden Strokes without symptoms is another deadly attack by #COVID19 
Can be prevented by HCQ",1
mexicans when the coronavirus hits mexico and they are immune https://t.co/LJbnLZGmb2,1
"@ann_cannon @lsfarmer311 Keep drinking that bleach kids and no doubt you'll be cured. You'll be dead, but at least you won't catch that nasty coronavirus.",1
Gonna get me some of that Tom Hanks blood. Cure me. #thankshanks #TomHanks #Cure #vaccine #VaccinesWork #COVID19,1
@realDonaldTrump Ozone will kill COVID in seconds. Perhaps breathing ozone from a simple sleep apnea machine will cure the lungs. Give it a go. I'm not saying it will work or not - but what have you got to lose. Ozone works for disinfecting groceries,1
"Yall got us fucked up!! Keep that shit in SF why bring that shit to Oakland. At this point yall want us dead, environmental racism is so fucking real. No one is thinking about OUR community health, just keep further oppressing low income poc right. https://t.co/QkPTE7OznW",0
"@RNickGorton @VinnieZillah @Freeyourmindkid Jason Momoa is always the safe alternative. Some people say if we inject him into our veins, it cures #COVID19",1
"RT @authenticSteveB: #COVIDー19 🦠
quarantine and vaccinate 💉

the cure is worse than the disease",1
"I live in Houston, the flooding is horrible. Mexico sent their own people to help during Katrina and you want to tweet this Shit right now? pic.twitter.com/J9vciee3YW — Kyle Souder (@xSouder) August 27, 2017",1
Are Clorox / Lysol wipes the chewable version of a disinfectant injection? #disinfectant #Covid_19,1
@realdonaldtrump #MAGA supporters are asking about trying Bleach Vape to cure #COVID19 https://t.co/HfRFPfIYTX,1
"So we pray that there will be a cure.

#COVID2019 #CoronavirusPandemic",0
this is ritm director dr celia carlos who was allegedly unjustly removed from her position because she refused to prioritize the processing of covid19 tests of asymptomatic politicians and other vips over patients with symptoms respect justicefordrcarlos notoviptesting,1
"#Vaccines are the most effective way to prevent #diseases .
they help the immune system recognize and control pathogens to keep us safe from diseases. They also protect us against more than 25 life-threatening diseases.
#coronavirus 
#Amass_org",1
"Stop believing in hoaxes! No matter where you are, it is important to clean your hands frequently. Prevention is better than cure! 😎 #MYairportssays #covid19 #fakenews https://t.co/h7j4teJH9O",1
"RT @ShehuSani: Drinking Disinfectant cures not Corona,but shalt send thee to the Coroner.",0
"RT @arifaajakia: You can cure Corona but you cannot cure Morona.
Jaahils at peak..",0
@anahektv is it true that people who had tuberculosis vaccine may be more immune to corona virus? Some are saying that people in the middle east had this vaccine and this is why we have less cases than Europe.,1
Lockdown isn’t working. The cure is worse than the disease. We need a better plan #thejoannplan #endthelockdown #liberty #COVID19 #UKlockdown @BorisJohnson @MattHancock @BBCBreaking @RishiSunak @patel4witham https://t.co/SDOmKSQgr9,1
@realDonaldTrump Lysol kills Coronavirus. Nothing new. https://t.co/SUIWYxHOtN,1
People should just go back to the tide pod challenge for covid-19. Lysol just isn't as sexy,1
"@guyverhofstadt @Somerset4Europe Opting out of this scheme is @BorisJohnson @MattHancock version of suggesting injected Dettol cures #coronavirus DERANGED DISHONEST AND DEADLY 

#CORONAVIRUSLOCKDOWNUK #FBPE #Covid_19 @Andrew_Adonis",1
"Gomutra could be considered too IMHO 😀

Modi govt advises homoeopathy, Unani to prevent coronavirus that has no known cure yet https://t.co/HexhPyGIfx via @ThePrintIndia",1
And it should be noted that it's more likely to cure #COVID19 than injecting disinfectant and stuffing a U/V light up your ass. https://t.co/NCQP4cjRh4,1
"RT @htTweets: Chinese vaccine approved for human testing at #coronavirus epicentre #Wuhan
 
 https://t.co/vX3y0VoZrT https://t.co/P0H2eJZ9xL",1
In his defense Donnie boy @realDonaldTrump thought #COVID19 was some sort of cocaine and thought by going after Drug Cartels he could contain it. #drugcartels #coronavirus #CoronaVirusUpdate #CoronavirusOutbreak #MAGA,1
China announces development of anti-coronavirus vaccines https://t.co/39neazgTGy https://t.co/3qXcG0Jmb7,1
Before Corona virus I'd cough to cover a fart. Now I fart to cover a cough #COVID2019uk #coronavirusuk,0
this coming from the person who passed the fake steele dossier off to the fbi gotcha im hanging on your every word mr corn swear it,0
@DaniNovaramaEn You realize that it’s madness for China to develop a bio weapon that can wipe out its own people ? Isn’t it more likely that an enemy or rival will develop the cotonavirus to attack China? There are many coronavirus genetically engineered in foreign labs. Google it.,1
"@palkisu Palki I am confused Weather you are pro #HydroxyChloroquine as a preventive cure for #Covid19 or against it. Looks like you are saying thing in support of both sides.

Please clarify whats your real opinion about #HDCQ as a preventive medicine? Because Your Opinion Matters.",1
"RT @RZimms: @KidukSong He is better, much better. Classified it as pneumonia and not Covid19",1
"Let me think about this for a sec. Sneezes can project droplets 27ft. #coronavirus can linger 3hrs in air...and they are tellin me a mask won't prevent me from contracting it? No, it prevents you from giving it. Ummm...breath in, breath out. It's a 2way street. #WearAMask",1
